39.0,1.0,18.0,1.0,530.0,6.0,1.0,40.0,Male,1.0,N
34.0,4.0,22.0,1.0,2320.0,6.0,1.0,40.0,Male,1.0,Y
52.0,7.0,21.0,1.0,4710.0,414.0,0.0,40.0,Male,1.0,N
27.0,1.0,15.0,5.0,4220.0,6.0,2.0,35.0,Male,1.0,N
44.0,1.0,21.0,4.0,3255.0,233.0,0.0,40.0,Male,6.0,Y
60.0,3.0,21.0,1.0,2320.0,6.0,1.0,40.0,Male,1.0,Y
56.0,1.0,21.0,1.0,7700.0,6.0,0.0,50.0,Male,1.0,Y
56.0,1.0,21.0,5.0,3000.0,399.0,12.0,65.0,Male,8.0,Y
46.0,1.0,16.0,1.0,9620.0,303.0,1.0,35.0,Male,1.0,N
54.0,1.0,19.0,3.0,5000.0,16.0,0.0,40.0,Female,1.0,Y
59.0,1.0,20.0,1.0,5700.0,6.0,0.0,40.0,Female,1.0,N
27.0,1.0,21.0,5.0,40.0,6.0,12.0,55.0,Female,1.0,Y
22.0,1.0,20.0,1.0,3648.0,6.0,2.0,35.0,Female,6.0,N
27.0,1.0,21.0,5.0,3600.0,48.0,12.0,40.0,Female,1.0,Y
55.0,1.0,16.0,1.0,6050.0,130.0,1.0,60.0,Male,1.0,N
27.0,1.0,16.0,5.0,9620.0,303.0,12.0,50.0,Female,1.0,Y
58.0,1.0,18.0,1.0,5400.0,370.0,0.0,40.0,Male,6.0,Y
28.0,4.0,22.0,1.0,20.0,17.0,0.0,40.0,Male,1.0,N
46.0,1.0,21.0,1.0,5940.0,6.0,0.0,40.0,Female,1.0,N
25.0,1.0,19.0,5.0,630.0,6.0,2.0,40.0,Female,2.0,N
20.0,6.0,14.0,5.0,4600.0,6.0,16.0,72.0,Male,7.0,Y
21.0,1.0,19.0,5.0,4760.0,6.0,2.0,12.0,Male,1.0,N
47.0,1.0,16.0,4.0,4810.0,6.0,0.0,40.0,Female,8.0,N
43.0,1.0,17.0,1.0,9130.0,247.0,1.0,40.0,Male,6.0,Y
50.0,1.0,18.0,1.0,5700.0,6.0,1.0,30.0,Female,1.0,N
67.0,1.0,20.0,1.0,530.0,368.0,0.0,40.0,Female,2.0,Y
45.0,1.0,16.0,1.0,9620.0,303.0,0.0,40.0,Male,1.0,N
53.0,6.0,16.0,1.0,6200.0,300.0,0.0,20.0,Male,1.0,Y
44.0,1.0,16.0,3.0,3500.0,6.0,5.0,40.0,Female,1.0,N
38.0,1.0,22.0,1.0,430.0,210.0,0.0,40.0,Male,6.0,Y
39.0,1.0,20.0,1.0,7750.0,223.0,1.0,40.0,Female,6.0,N
31.0,1.0,20.0,1.0,7750.0,233.0,1.0,40.0,Male,6.0,N
55.0,1.0,22.0,1.0,5860.0,11.0,1.0,40.0,Male,1.0,Y
59.0,1.0,15.0,1.0,9130.0,303.0,0.0,40.0,Male,8.0,N
29.0,1.0,19.0,5.0,4720.0,303.0,12.0,40.0,Male,8.0,N
43.0,1.0,19.0,5.0,4700.0,303.0,11.0,50.0,Female,1.0,Y
60.0,1.0,21.0,3.0,520.0,34.0,0.0,50.0,Male,1.0,N
52.0,1.0,17.0,1.0,4710.0,303.0,6.0,40.0,Male,1.0,N
36.0,2.0,22.0,1.0,2320.0,6.0,17.0,8.0,Female,1.0,Y
65.0,5.0,21.0,1.0,4610.0,217.0,1.0,30.0,Female,6.0,N
48.0,3.0,19.0,1.0,430.0,6.0,1.0,40.0,Female,1.0,Y
41.0,1.0,15.0,5.0,9140.0,47.0,0.0,40.0,Female,9.0,Y
44.0,1.0,1.0,1.0,7750.0,303.0,12.0,40.0,Male,1.0,N
62.0,1.0,19.0,1.0,5240.0,49.0,0.0,40.0,Male,1.0,N
56.0,1.0,22.0,1.0,4850.0,39.0,0.0,45.0,Male,1.0,Y
47.0,1.0,12.0,1.0,8220.0,303.0,0.0,40.0,Male,1.0,N
38.0,1.0,19.0,1.0,150.0,6.0,1.0,40.0,Female,1.0,Y
22.0,1.0,19.0,5.0,4640.0,6.0,17.0,40.0,Male,8.0,N
40.0,4.0,16.0,3.0,9620.0,6.0,11.0,20.0,Male,2.0,N
41.0,1.0,16.0,1.0,5120.0,6.0,1.0,38.0,Female,1.0,N
36.0,1.0,16.0,1.0,4600.0,303.0,0.0,40.0,Female,1.0,N
20.0,1.0,20.0,5.0,4150.0,163.0,2.0,15.0,Female,1.0,N
22.0,1.0,20.0,5.0,4150.0,6.0,0.0,12.0,Female,1.0,N
66.0,4.0,8.0,2.0,4610.0,303.0,0.0,4.0,Female,8.0,N
57.0,1.0,19.0,1.0,5120.0,17.0,1.0,40.0,Female,9.0,N
19.0,1.0,19.0,5.0,4760.0,18.0,0.0,19.0,Female,1.0,N
21.0,1.0,19.0,5.0,5620.0,6.0,7.0,32.0,Female,8.0,N
33.0,1.0,21.0,1.0,735.0,39.0,1.0,40.0,Male,1.0,Y
28.0,1.0,19.0,1.0,1010.0,6.0,0.0,50.0,Male,1.0,Y
51.0,1.0,16.0,1.0,4110.0,207.0,6.0,20.0,Female,6.0,N
27.0,1.0,16.0,1.0,4130.0,303.0,1.0,40.0,Male,8.0,N
74.0,1.0,20.0,1.0,710.0,30.0,0.0,34.0,Female,1.0,Y
31.0,1.0,23.0,5.0,520.0,49.0,0.0,45.0,Female,1.0,N
25.0,1.0,22.0,5.0,5700.0,26.0,0.0,40.0,Female,1.0,N
50.0,7.0,21.0,1.0,4710.0,217.0,0.0,50.0,Male,6.0,Y
45.0,2.0,21.0,1.0,735.0,6.0,0.0,40.0,Female,1.0,Y
73.0,6.0,23.0,3.0,2100.0,8.0,0.0,20.0,Female,1.0,N
41.0,1.0,23.0,5.0,3420.0,233.0,12.0,38.0,Male,6.0,N
18.0,1.0,16.0,5.0,2720.0,37.0,17.0,4.0,Male,1.0,N
31.0,1.0,23.0,5.0,1400.0,6.0,12.0,40.0,Female,6.0,Y
51.0,2.0,22.0,1.0,1240.0,207.0,1.0,40.0,Female,6.0,Y
52.0,1.0,22.0,5.0,710.0,19.0,0.0,50.0,Male,1.0,Y
57.0,3.0,21.0,5.0,2310.0,6.0,0.0,40.0,Female,1.0,Y
25.0,1.0,19.0,5.0,7210.0,6.0,2.0,40.0,Male,1.0,N
64.0,1.0,19.0,1.0,4760.0,17.0,1.0,20.0,Female,1.0,N
60.0,1.0,21.0,1.0,7330.0,233.0,0.0,40.0,Male,6.0,Y
23.0,1.0,18.0,5.0,4020.0,6.0,12.0,20.0,Male,1.0,N
53.0,1.0,16.0,1.0,4220.0,207.0,1.0,40.0,Female,6.0,N
48.0,1.0,17.0,3.0,600.0,26.0,2.0,45.0,Female,1.0,Y
33.0,2.0,22.0,5.0,2340.0,6.0,0.0,40.0,Female,8.0,N
25.0,1.0,22.0,1.0,1020.0,210.0,0.0,30.0,Male,6.0,N
59.0,1.0,21.0,1.0,4850.0,6.0,0.0,40.0,Male,1.0,Y
54.0,2.0,19.0,1.0,3255.0,6.0,1.0,24.0,Female,6.0,Y
60.0,4.0,1.0,1.0,4610.0,303.0,1.0,40.0,Female,1.0,N
28.0,8.0,20.0,5.0,4700.0,6.0,0.0,50.0,Female,1.0,N
24.0,1.0,21.0,5.0,4110.0,6.0,2.0,30.0,Male,1.0,N
28.0,1.0,16.0,5.0,7150.0,303.0,2.0,40.0,Male,8.0,N
41.0,7.0,23.0,1.0,2100.0,39.0,1.0,18.0,Female,6.0,N
46.0,1.0,21.0,1.0,710.0,210.0,0.0,50.0,Male,6.0,Y
26.0,1.0,21.0,1.0,3245.0,6.0,0.0,35.0,Male,1.0,N
66.0,6.0,22.0,1.0,2000.0,53.0,0.0,12.0,Female,1.0,N
66.0,6.0,6.0,1.0,9130.0,312.0,0.0,50.0,Male,5.0,N
32.0,1.0,21.0,5.0,1550.0,6.0,0.0,40.0,Female,1.0,Y
31.0,1.0,16.0,1.0,5240.0,6.0,0.0,40.0,Female,8.0,N
34.0,1.0,19.0,5.0,4760.0,6.0,0.0,38.0,Female,1.0,N
27.0,1.0,21.0,5.0,5700.0,247.0,2.0,40.0,Male,6.0,N
21.0,1.0,19.0,5.0,4720.0,6.0,2.0,35.0,Female,8.0,N
24.0,3.0,21.0,5.0,2310.0,15.0,2.0,55.0,Female,8.0,N
41.0,1.0,21.0,1.0,1020.0,233.0,1.0,40.0,Female,6.0,Y
29.0,1.0,24.0,5.0,1010.0,207.0,0.0,40.0,Male,6.0,Y
22.0,1.0,16.0,5.0,3930.0,6.0,0.0,25.0,Male,8.0,N
48.0,1.0,22.0,1.0,1020.0,231.0,0.0,40.0,Male,6.0,Y
50.0,1.0,9.0,5.0,7940.0,8.0,2.0,40.0,Male,1.0,N
47.0,1.0,22.0,3.0,3230.0,36.0,11.0,40.0,Female,1.0,Y
22.0,1.0,19.0,5.0,4030.0,6.0,2.0,24.0,Male,1.0,N
49.0,2.0,16.0,1.0,2040.0,6.0,0.0,30.0,Male,1.0,Y
47.0,1.0,19.0,1.0,7340.0,6.0,1.0,40.0,Male,1.0,Y
23.0,1.0,20.0,5.0,4720.0,6.0,17.0,31.0,Male,9.0,N
47.0,1.0,18.0,3.0,5700.0,6.0,0.0,40.0,Female,1.0,Y
22.0,6.0,18.0,5.0,2630.0,6.0,2.0,20.0,Male,1.0,N
29.0,1.0,16.0,3.0,5400.0,6.0,2.0,40.0,Female,1.0,N
58.0,3.0,21.0,1.0,430.0,6.0,0.0,40.0,Male,1.0,Y
30.0,1.0,19.0,1.0,5120.0,6.0,0.0,45.0,Female,1.0,Y
40.0,4.0,21.0,5.0,2340.0,6.0,12.0,20.0,Male,1.0,N
20.0,1.0,19.0,5.0,1965.0,6.0,12.0,8.0,Female,6.0,N
23.0,1.0,19.0,5.0,9610.0,313.0,10.0,40.0,Male,8.0,N
65.0,6.0,23.0,1.0,2100.0,30.0,1.0,50.0,Male,1.0,N
27.0,1.0,21.0,5.0,5700.0,36.0,13.0,40.0,Female,1.0,N
54.0,1.0,21.0,1.0,5700.0,27.0,1.0,20.0,Female,1.0,N
40.0,1.0,21.0,1.0,5600.0,6.0,1.0,40.0,Female,1.0,Y
20.0,1.0,20.0,5.0,4110.0,6.0,2.0,18.0,Female,9.0,N
60.0,4.0,12.0,1.0,4610.0,6.0,0.0,20.0,Male,1.0,N
66.0,6.0,21.0,1.0,2100.0,40.0,1.0,40.0,Female,1.0,Y
58.0,5.0,20.0,1.0,5540.0,41.0,0.0,40.0,Female,1.0,N
43.0,2.0,19.0,1.0,3930.0,6.0,0.0,40.0,Male,1.0,Y
35.0,4.0,16.0,1.0,3850.0,6.0,0.0,40.0,Male,1.0,Y
20.0,5.0,16.0,1.0,5820.0,12.0,0.0,50.0,Female,1.0,N
63.0,5.0,23.0,1.0,2100.0,6.0,1.0,40.0,Male,1.0,Y
35.0,1.0,22.0,1.0,1020.0,210.0,0.0,40.0,Male,6.0,Y
24.0,1.0,6.0,5.0,6050.0,6.0,2.0,40.0,Male,8.0,N
56.0,1.0,16.0,1.0,4110.0,6.0,1.0,12.0,Female,1.0,N
41.0,3.0,21.0,1.0,2310.0,6.0,1.0,40.0,Female,1.0,N
24.0,4.0,21.0,5.0,230.0,32.0,17.0,15.0,Male,1.0,N
52.0,1.0,20.0,1.0,4110.0,6.0,1.0,40.0,Male,1.0,N
23.0,3.0,19.0,5.0,5400.0,158.0,2.0,30.0,Male,1.0,N
24.0,1.0,21.0,5.0,3245.0,303.0,0.0,20.0,Male,9.0,N
38.0,1.0,19.0,3.0,2310.0,6.0,2.0,36.0,Female,2.0,N
45.0,7.0,19.0,1.0,220.0,6.0,1.0,60.0,Male,1.0,Y
56.0,3.0,21.0,1.0,2310.0,6.0,1.0,24.0,Female,1.0,N
67.0,6.0,24.0,3.0,1820.0,34.0,0.0,14.0,Female,1.0,Y
79.0,6.0,16.0,1.0,4510.0,13.0,1.0,24.0,Female,1.0,N
26.0,3.0,22.0,1.0,565.0,163.0,0.0,40.0,Male,1.0,Y
36.0,1.0,21.0,1.0,4710.0,6.0,1.0,50.0,Male,1.0,Y
25.0,1.0,16.0,5.0,4200.0,6.0,0.0,48.0,Male,1.0,N
23.0,1.0,16.0,1.0,6050.0,6.0,0.0,40.0,Male,1.0,N
59.0,1.0,24.0,1.0,3060.0,36.0,1.0,50.0,Female,1.0,Y
31.0,1.0,16.0,3.0,4720.0,6.0,12.0,40.0,Male,1.0,N
51.0,4.0,20.0,1.0,7315.0,4.0,1.0,40.0,Male,3.0,N
74.0,1.0,19.0,3.0,4610.0,6.0,0.0,12.0,Female,1.0,N
38.0,1.0,16.0,1.0,9620.0,303.0,0.0,40.0,Male,1.0,N
38.0,1.0,14.0,1.0,7200.0,303.0,1.0,40.0,Male,8.0,Y
61.0,3.0,21.0,1.0,5120.0,48.0,0.0,40.0,Female,1.0,N
47.0,6.0,21.0,1.0,4920.0,6.0,0.0,50.0,Male,1.0,Y
71.0,6.0,22.0,5.0,2200.0,36.0,0.0,30.0,Female,1.0,N
27.0,1.0,16.0,5.0,5240.0,6.0,0.0,40.0,Female,8.0,N
32.0,1.0,16.0,1.0,5240.0,6.0,1.0,25.0,Female,1.0,N
41.0,1.0,16.0,1.0,5400.0,6.0,0.0,40.0,Female,1.0,N
60.0,1.0,20.0,1.0,5000.0,6.0,1.0,40.0,Female,1.0,N
43.0,1.0,21.0,5.0,1320.0,6.0,10.0,40.0,Female,1.0,Y
27.0,1.0,15.0,5.0,6260.0,303.0,0.0,40.0,Male,8.0,Y
17.0,1.0,14.0,5.0,9620.0,6.0,2.0,16.0,Female,2.0,N
55.0,1.0,21.0,1.0,120.0,9.0,0.0,50.0,Female,1.0,Y
23.0,1.0,15.0,5.0,4220.0,303.0,2.0,20.0,Female,5.0,N
48.0,7.0,16.0,1.0,6230.0,164.0,0.0,40.0,Female,1.0,N
60.0,4.0,21.0,1.0,430.0,6.0,0.0,40.0,Male,1.0,Y
18.0,3.0,14.0,5.0,5260.0,6.0,2.0,10.0,Female,2.0,N
27.0,1.0,16.0,5.0,8650.0,13.0,13.0,40.0,Male,2.0,N
44.0,1.0,17.0,1.0,3600.0,303.0,1.0,40.0,Female,8.0,N
40.0,1.0,1.0,4.0,4000.0,303.0,0.0,53.0,Female,8.0,N
24.0,1.0,19.0,5.0,4720.0,6.0,0.0,27.0,Female,2.0,N
36.0,1.0,21.0,1.0,2710.0,6.0,1.0,50.0,Male,1.0,Y
19.0,5.0,18.0,4.0,7140.0,207.0,17.0,40.0,Male,7.0,N
40.0,4.0,22.0,3.0,1105.0,6.0,2.0,40.0,Female,1.0,Y
55.0,1.0,18.0,3.0,5120.0,6.0,0.0,45.0,Female,1.0,N
50.0,1.0,16.0,1.0,430.0,6.0,1.0,40.0,Male,1.0,Y
42.0,6.0,21.0,1.0,4610.0,233.0,15.0,20.0,Female,6.0,N
52.0,1.0,20.0,5.0,430.0,17.0,13.0,40.0,Male,1.0,Y
62.0,7.0,19.0,1.0,4620.0,303.0,0.0,12.0,Female,1.0,N
74.0,1.0,16.0,1.0,3930.0,6.0,11.0,40.0,Male,2.0,N
42.0,1.0,19.0,1.0,8610.0,303.0,1.0,40.0,Male,1.0,N
58.0,4.0,24.0,1.0,2310.0,139.0,0.0,25.0,Female,1.0,N
50.0,1.0,16.0,1.0,5100.0,6.0,0.0,40.0,Female,1.0,N
54.0,6.0,21.0,3.0,4810.0,21.0,0.0,40.0,Female,1.0,Y
42.0,4.0,22.0,1.0,430.0,110.0,0.0,40.0,Male,1.0,Y
37.0,1.0,19.0,1.0,4710.0,303.0,1.0,50.0,Female,8.0,N
33.0,1.0,19.0,2.0,5240.0,6.0,2.0,40.0,Female,1.0,N
56.0,1.0,17.0,3.0,7210.0,312.0,13.0,40.0,Male,8.0,N
19.0,1.0,18.0,5.0,5240.0,303.0,17.0,40.0,Female,1.0,N
43.0,1.0,21.0,1.0,110.0,6.0,0.0,15.0,Female,1.0,N
42.0,4.0,18.0,5.0,5140.0,6.0,13.0,40.0,Male,3.0,N
53.0,1.0,20.0,1.0,4760.0,207.0,0.0,40.0,Male,6.0,N
62.0,3.0,16.0,1.0,2540.0,247.0,0.0,40.0,Female,6.0,N
55.0,2.0,10.0,4.0,4120.0,315.0,0.0,32.0,Female,8.0,N
22.0,1.0,19.0,1.0,4040.0,303.0,1.0,20.0,Male,8.0,N
32.0,1.0,11.0,5.0,5400.0,303.0,2.0,40.0,Female,8.0,N
26.0,1.0,21.0,5.0,100.0,6.0,0.0,60.0,Male,1.0,N
62.0,1.0,18.0,3.0,5860.0,6.0,5.0,20.0,Female,1.0,N
55.0,1.0,21.0,2.0,410.0,17.0,0.0,40.0,Female,9.0,N
40.0,1.0,18.0,1.0,50.0,6.0,0.0,50.0,Female,1.0,Y
72.0,1.0,14.0,2.0,9140.0,217.0,0.0,40.0,Male,6.0,N
70.0,1.0,8.0,1.0,6050.0,303.0,0.0,50.0,Male,8.0,N
47.0,4.0,19.0,1.0,3850.0,6.0,0.0,42.0,Male,6.0,Y
25.0,1.0,16.0,5.0,6355.0,6.0,0.0,40.0,Male,1.0,N
36.0,1.0,23.0,1.0,4700.0,6.0,1.0,40.0,Female,6.0,Y
45.0,5.0,23.0,1.0,2015.0,6.0,0.0,40.0,Male,6.0,Y
41.0,6.0,18.0,1.0,3630.0,160.0,0.0,40.0,Female,1.0,N
54.0,1.0,24.0,1.0,1740.0,6.0,0.0,40.0,Male,1.0,Y
35.0,3.0,21.0,1.0,4710.0,207.0,0.0,40.0,Male,6.0,N
63.0,7.0,16.0,1.0,7200.0,217.0,1.0,40.0,Male,6.0,N
60.0,6.0,19.0,2.0,9130.0,163.0,5.0,20.0,Male,1.0,N
48.0,1.0,20.0,1.0,4760.0,48.0,0.0,50.0,Female,1.0,N
21.0,1.0,19.0,5.0,5810.0,6.0,17.0,32.0,Female,1.0,N
43.0,3.0,16.0,1.0,3930.0,2.0,1.0,32.0,Male,1.0,N
34.0,1.0,16.0,3.0,350.0,303.0,0.0,40.0,Female,8.0,N
20.0,1.0,19.0,5.0,4150.0,6.0,2.0,30.0,Female,9.0,Y
55.0,7.0,21.0,3.0,2710.0,6.0,0.0,60.0,Male,1.0,N
37.0,4.0,22.0,5.0,2200.0,6.0,13.0,30.0,Female,6.0,N
37.0,1.0,17.0,5.0,4720.0,239.0,2.0,45.0,Male,1.0,N
17.0,3.0,14.0,5.0,3955.0,28.0,7.0,20.0,Female,1.0,N
49.0,1.0,16.0,5.0,3600.0,6.0,0.0,36.0,Female,1.0,N
44.0,1.0,16.0,1.0,9600.0,303.0,1.0,40.0,Male,1.0,N
26.0,1.0,16.0,5.0,7200.0,6.0,12.0,40.0,Male,1.0,N
32.0,1.0,19.0,1.0,9130.0,233.0,0.0,40.0,Male,9.0,N
52.0,1.0,19.0,1.0,430.0,26.0,0.0,50.0,Male,1.0,Y
49.0,1.0,15.0,1.0,6460.0,303.0,0.0,32.0,Male,1.0,Y
39.0,7.0,21.0,1.0,4700.0,6.0,1.0,30.0,Male,1.0,N
44.0,6.0,18.0,1.0,10.0,247.0,0.0,60.0,Female,9.0,N
41.0,1.0,18.0,1.0,430.0,303.0,1.0,50.0,Male,1.0,Y
22.0,5.0,18.0,5.0,4250.0,6.0,16.0,20.0,Male,1.0,N
53.0,1.0,16.0,1.0,4760.0,6.0,0.0,40.0,Female,1.0,N
60.0,1.0,19.0,3.0,350.0,6.0,0.0,40.0,Female,1.0,Y
40.0,1.0,21.0,5.0,8740.0,240.0,0.0,40.0,Male,6.0,N
23.0,1.0,12.0,1.0,9130.0,303.0,9.0,35.0,Female,1.0,N
52.0,1.0,22.0,1.0,10.0,6.0,1.0,65.0,Male,1.0,Y
72.0,1.0,22.0,1.0,4540.0,6.0,0.0,20.0,Male,1.0,Y
48.0,4.0,23.0,3.0,2100.0,303.0,0.0,45.0,Female,1.0,Y
23.0,1.0,18.0,5.0,4010.0,6.0,2.0,16.0,Female,2.0,N
37.0,4.0,21.0,1.0,710.0,6.0,0.0,40.0,Female,1.0,N
38.0,6.0,20.0,5.0,160.0,400.0,12.0,50.0,Male,1.0,N
30.0,1.0,17.0,5.0,4710.0,303.0,11.0,65.0,Male,8.0,Y
26.0,1.0,21.0,5.0,8255.0,233.0,5.0,38.0,Female,6.0,N
46.0,3.0,22.0,1.0,1400.0,6.0,0.0,40.0,Male,1.0,Y
59.0,1.0,20.0,1.0,710.0,29.0,0.0,50.0,Male,1.0,Y
22.0,1.0,19.0,5.0,5700.0,6.0,2.0,35.0,Female,1.0,N
24.0,1.0,16.0,5.0,4220.0,6.0,15.0,25.0,Male,1.0,N
59.0,1.0,21.0,3.0,5620.0,6.0,6.0,40.0,Male,8.0,Y
50.0,1.0,19.0,1.0,8740.0,6.0,1.0,40.0,Male,1.0,N
31.0,4.0,22.0,1.0,2310.0,6.0,0.0,40.0,Female,1.0,N
44.0,7.0,21.0,3.0,10.0,6.0,0.0,40.0,Male,1.0,Y
33.0,1.0,19.0,1.0,8965.0,233.0,1.0,40.0,Male,6.0,N
49.0,1.0,17.0,3.0,3520.0,44.0,2.0,40.0,Female,1.0,N
35.0,1.0,22.0,1.0,430.0,210.0,1.0,40.0,Female,6.0,Y
22.0,1.0,21.0,5.0,4965.0,12.0,12.0,45.0,Male,1.0,Y
25.0,1.0,17.0,5.0,9620.0,6.0,2.0,40.0,Male,6.0,N
48.0,1.0,16.0,5.0,4020.0,6.0,2.0,40.0,Male,1.0,N
27.0,1.0,19.0,5.0,310.0,6.0,0.0,40.0,Male,1.0,N
39.0,1.0,21.0,1.0,50.0,17.0,1.0,55.0,Female,6.0,Y
38.0,1.0,18.0,3.0,9620.0,303.0,5.0,48.0,Male,1.0,Y
